Date,Scaled_BetaHL_Pred
2014-10-08,4.9361143
2014-10-09,4.9361143
2014-10-10,4.9361143
2014-10-11,4.9361143
2014-10-12,4.9361143
2014-10-13,4.9361143
2014-10-14,4.9361143
2014-10-15,4.9361143
2014-10-16,4.9361143
2014-10-17,4.9361143
2014-10-18,5.003768
2014-10-19,5.071421
2014-10-20,5.139075
2014-10-21,5.206728
2014-10-22,5.2743816
2014-10-23,5.3194838
2014-10-24,5.3871374
2014-10-25,5.409688
2014-10-26,5.499893
2014-10-27,5.522444
2014-10-28,5.567546
2014-10-29,5.5900974
2014-10-30,5.6351995
2014-10-31,5.65775
2014-11-01,5.725404
2014-11-02,5.8381596
2014-11-03,5.9509153
2014-11-04,6.018569
2014-11-05,6.131325
2014-11-06,6.1989784
2014-11-07,6.266631
2014-11-08,6.334285
2014-11-09,6.4019384
2014-11-10,6.4470406
2014-11-11,6.5146933
2014-11-12,6.537245
2014-11-13,6.582347
2014-11-14,6.6500006
2014-11-15,6.717654
2014-11-16,6.785308
2014-11-17,6.8529606
2014-11-18,6.9657164
2014-11-19,7.0108185
2014-11-20,7.078472
2014-11-21,7.146126
2014-11-22,7.2137794
2014-11-23,7.2588816
2014-11-24,7.281433
2014-11-25,7.349086
2014-11-26,7.394188
2014-11-27,7.4167395
2014-11-28,7.4618416
2014-11-29,7.394188
2014-11-30,7.2588816
2014-12-01,7.1010237
2014-12-02,6.9657164
2014-12-03,6.8529606
2014-12-04,6.717654
2014-12-05,6.6048985
2014-12-06,6.537245
2014-12-07,6.4470406
2014-12-08,6.334285
2014-12-09,6.266631
2014-12-10,6.1989784
2014-12-11,6.131325
2014-12-12,6.063671
2014-12-13,5.9509153
2014-12-14,5.815609
2014-12-15,5.65775
2014-12-16,5.499893
2014-12-17,5.3871374
2014-12-18,5.2743816
2014-12-19,5.139075
2014-12-20,5.071421
2014-12-21,4.958666
2014-12-22,4.84591
2014-12-23,4.7782564
2014-12-24,4.688052
2014-12-25,4.6203985
2014-12-26,4.5301943
2014-12-27,4.4625406
2014-12-28,4.372336
2014-12-29,4.3046827
2014-12-30,4.191927
2014-12-31,4.1242733
2015-01-01,4.05662
2015-01-02,3.9664154
2015-01-03,3.8987622
2015-01-04,3.8311088
2015-01-05,3.8085577
2015-01-06,3.7409043
2015-01-07,3.695802
2015-01-08,3.6506996
2015-01-09,3.5830462
