Date,Scaled_BetaHL_Pred
2014-03-20,1.9889479
2014-03-21,1.9991958
2014-03-22,2.0463364
2014-03-23,2.1272953
2014-03-24,2.202105
2014-03-25,2.273841
2014-03-26,2.337378
2014-03-27,2.3988657
2014-03-28,2.4531798
2014-03-29,2.5064692
2014-03-30,2.5546346
2014-03-31,2.5997255
2014-04-01,2.6407173
2014-04-02,2.6786346
2014-04-03,2.7155273
2014-04-04,2.7483206
2014-04-05,2.766767
2014-04-06,2.7729158
2014-04-07,2.77804
2014-04-08,2.781114
2014-04-09,2.7862382
2014-04-10,2.7893124
2014-04-11,2.7944365
2014-04-12,2.7975109
2014-04-13,2.8005853
2014-04-14,2.8026347
2014-04-15,2.8057094
2014-04-16,2.8098083
2014-04-17,2.8108332
2014-04-18,2.812883
2014-04-19,2.791362
2014-04-20,2.7452464
2014-04-21,2.70323
2014-04-22,2.6642876
2014-04-23,2.627395
2014-04-24,2.592552
2014-04-25,2.5607834
2014-04-26,2.5310643
2014-04-27,2.5033948
2014-04-28,2.4767501
2014-04-29,2.4531798
2014-04-30,2.4306345
2014-05-01,2.4111633
2014-05-02,2.3906674
2014-05-03,2.3845186
2014-05-04,2.392717
2014-05-05,2.3988657
2014-05-06,2.4039898
2014-05-07,2.4111633
2014-05-08,2.4152625
2014-05-09,2.4203863
2014-05-10,2.4255104
2014-05-11,2.4306345
2014-05-12,2.4337087
2014-05-13,2.4367833
2014-05-14,2.4408822
2014-05-15,2.4439569
2014-05-16,2.447031
2014-05-17,2.4367833
2014-05-18,2.4152625
2014-05-19,2.3957913
2014-05-20,2.377345
2014-05-21,2.3609483
2014-05-22,2.3445516
2014-05-23,2.3291798
2014-05-24,2.3148327
2014-05-25,2.3015103
2014-05-26,2.2902374
2014-05-27,2.27794
2014-05-28,2.2687168
2014-05-29,2.2584689
2014-05-30,2.248221
2014-05-31,2.3804195
2014-06-01,2.6355934
2014-06-02,2.8692465
2014-06-03,3.0844533
2014-06-04,3.2822387
2014-06-05,3.4646523
2014-06-06,3.6316936
2014-06-07,3.7874625
2014-06-08,3.929909
2014-06-09,4.0600576
2014-06-10,4.183033
2014-06-11,4.294736
2014-06-12,4.397215
2014-06-13,4.493546
2014-06-14,4.5611825
2014-06-15,4.6011496
2014-06-16,4.6390667
2014-06-17,4.67391
2014-06-18,4.706703
2014-06-19,4.737447
2014-06-20,4.7651167
2014-06-21,4.7897115
2014-06-22,4.8143067
2014-06-23,4.8358274
2014-06-24,4.8573484
2014-06-25,4.877844
2014-06-26,4.8962903
2014-06-27,4.912687
2014-06-28,4.972125
2014-06-29,5.067431
2014-06-30,5.157613
2014-07-01,5.238571
2014-07-02,5.3144064
2014-07-03,5.386142
2014-07-04,5.451729
2014-07-05,5.5111675
2014-07-06,5.5675306
2014-07-07,5.62082
2014-07-08,5.6689854
2014-07-09,5.713052
2014-07-10,5.755068
2014-07-11,5.79401
2014-07-12,5.8093824
2014-07-13,5.8042583
2014-07-14,5.7991343
2014-07-15,5.79401
2014-07-16,5.7909355
2014-07-17,5.7858124
2014-07-18,5.7827377
2014-07-19,5.779663
2014-07-20,5.7765884
2014-07-21,5.7724895
2014-07-22,5.7714643
2014-07-23,5.7683907
2014-07-24,5.766341
2014-07-25,5.7632666
2014-07-26,5.7806883
2014-07-27,5.81758
2014-07-28,5.8524237
2014-07-29,5.8841925
2014-07-30,5.913912
2014-07-31,5.9405556
2014-08-01,5.966176
2014-08-02,5.989746
2014-08-03,6.0112667
2014-08-04,6.030738
2014-08-05,6.0512333
2014-08-06,6.06763
2014-08-07,6.0840273
2014-08-08,6.100424
2014-08-09,6.153713
2014-08-10,6.2428703
2014-08-11,6.3238287
2014-08-12,6.400689
2014-08-13,6.4713993
2014-08-14,6.535961
2014-08-15,6.5954
2014-08-16,6.651764
2014-08-17,6.703003
2014-08-18,6.7511683
2014-08-19,6.79626
2014-08-20,6.8372517
2014-08-21,6.875169
2014-08-22,6.9100113
2014-08-23,6.9346066
2014-08-24,6.946904
2014-08-25,6.959202
2014-08-26,6.96945
2014-08-27,6.9807224
2014-08-28,6.9899454
2014-08-29,6.9991684
2014-08-30,7.007367
2014-08-31,7.0145407
2014-09-01,7.0227394
2014-09-02,7.0288877
2014-09-03,7.0360613
2014-09-04,7.0411854
2014-09-05,7.0473337
2014-09-06,7.034012
2014-09-07,7.002243
2014-09-08,6.974573
2014-09-09,6.9479294
2014-09-10,6.923334
2014-09-11,6.899764
2014-09-12,6.8782434
2014-09-13,6.8587723
2014-09-14,6.839301
2014-09-15,6.8218794
2014-09-16,6.805483
2014-09-17,6.791136
2014-09-18,6.7757635
2014-09-19,6.7624407
2014-09-20,6.769615
2014-09-21,6.7942095
2014-09-22,6.8177805
2014-09-23,6.839301
2014-09-24,6.856722
2014-09-25,6.875169
2014-09-26,6.893615
2014-09-27,6.907962
2014-09-28,6.923334
2014-09-29,6.936656
2014-09-30,6.949979
2014-10-01,6.9612513
2014-10-02,6.9725237
2014-10-03,6.982772
2014-10-04,6.99302
2014-10-05,7.001218
2014-10-06,7.0094166
2014-10-07,7.0176153
2014-10-08,7.0237637
2014-10-09,7.030937
2014-10-10,7.0370855
2014-10-11,7.0422096
2014-10-12,7.049384
2014-10-13,7.053483
2014-10-14,7.057582
2014-10-15,7.062706
2014-10-16,7.066805
2014-10-17,7.0709047
2014-10-18,7.128293
2014-10-19,7.235896
2014-10-20,7.337351
2014-10-21,7.4285574
2014-10-22,7.514641
2014-10-23,7.5915003
2014-10-24,7.6663094
2014-10-25,7.733947
2014-10-26,7.795434
2014-10-27,7.8538475
2014-10-28,7.908161
2014-10-29,7.9573517
2014-10-30,8.004492
2014-10-31,8.045484
2014-11-01,8.136691
2014-11-02,8.270939
2014-11-03,8.392889
2014-11-04,8.505617
2014-11-05,8.610146
2014-11-06,8.706476
2014-11-07,8.795633
2014-11-08,8.876593
2014-11-09,8.952427
2014-11-10,9.022113
2014-11-11,9.088725
2014-11-12,9.148163
2014-11-13,9.204527
2014-11-14,9.255767
2014-11-15,9.333651
2014-11-16,9.436131
2014-11-17,9.530412
2014-11-18,9.616494
2014-11-19,9.6974535
2014-11-20,9.771238
2014-11-21,9.839899
2014-11-22,9.903438
2014-11-23,9.962874
2014-11-24,10.017189
2014-11-25,10.067404
2014-11-26,10.11352
2014-11-27,10.156562
2014-11-28,10.196528
2014-11-29,10.128891
2014-11-30,9.959801
2014-12-01,9.800958
2014-12-02,9.650313
2014-12-03,9.507867
2014-12-04,9.371569
2014-12-05,9.245519
2014-12-06,9.126642
2014-12-07,9.013915
2014-12-08,8.9083605
2014-12-09,8.808956
2014-12-10,8.7157
2014-12-11,8.629617
2014-12-12,8.547633
2014-12-13,8.405187
2014-12-14,8.204328
2014-12-15,8.013716
2014-12-16,7.8354006
2014-12-17,7.6663094
2014-12-18,7.505417
2014-12-19,7.3547726
2014-12-20,7.2143755
2014-12-21,7.0801277
2014-12-22,6.955103
2014-12-23,6.8372517
2014-12-24,6.726573
2014-12-25,6.6220446
2014-12-26,6.5246887
2014-12-27,6.404788
2014-12-28,6.2623415
2014-12-29,6.129118
2014-12-30,6.0051174
2014-12-31,5.8852167
2015-01-01,5.7765884
2015-01-02,5.67206
2015-01-03,5.574704
2015-01-04,5.4834976
2015-01-05,5.3974147
2015-01-06,5.317481
2015-01-07,5.2436953
2015-01-08,5.1740093
2015-01-09,5.107398
2015-01-10,4.981348
2015-01-11,4.8009844
2015-01-12,4.6298437
2015-01-13,4.4689507
2015-01-14,4.318306
2015-01-15,4.1758595
2015-01-16,4.0416117
2015-01-17,3.9165866
2015-01-18,3.7987351
2015-01-19,3.6890821
2015-01-20,3.5855777
2015-01-21,3.489247
