Date,Scaled_BetaHL_Pred
2014-11-30,5.051376
2014-12-01,4.445836
2014-12-02,4.445836
2014-12-03,4.445836
2014-12-04,4.445836
2014-12-05,4.445836
2014-12-06,4.445836
2014-12-07,4.445836
2014-12-08,3.2347565
2014-12-09,3.2347565
2014-12-10,3.2347565
2014-12-11,3.2347565
2014-12-12,3.2347565
2014-12-13,3.2347565
2014-12-14,3.2347565
2014-12-15,3.2347565
2014-12-16,3.2347565
2014-12-17,3.2347565
2014-12-18,3.2347565
2014-12-19,3.2347565
2014-12-20,3.2347565
2014-12-21,3.2347565
2014-12-22,3.2347565
2014-12-23,2.6292167
2014-12-24,3.2347565
2014-12-25,3.2347565
2014-12-26,3.2347565
2014-12-27,3.2347565
2014-12-28,3.2347565
2014-12-29,3.2347565
2014-12-30,3.2347565
2014-12-31,3.2347565
2015-01-01,3.2347565
2015-01-02,4.445836
2015-01-03,4.445836
2015-01-04,4.445836
2015-01-05,4.445836
2015-01-06,4.445836
2015-01-07,4.445836
2015-01-08,4.445836
2015-01-09,4.445836
2015-01-10,4.445836
2015-01-11,4.445836
2015-01-12,4.445836
2015-01-13,4.445836
2015-01-14,4.445836
2015-01-15,4.445836
2015-01-16,4.445836
2015-01-17,4.445836
2015-01-18,4.445836
2015-01-19,4.445836
2015-01-20,4.445836
2015-01-21,4.445836
